Date,Fokontany,Location,Species,Sex,AgeYears,AgeMonths,PreviousVaccine,Page,Point,Commune
13-Apr-18,Antanamandroso Ouest,Antanamandroso,A,M,2,,,13,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,S,M,1,,,13,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,A,M,,6,,13,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,5,,,13,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,,,,,13,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,F,,3,,13,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,F,,3,,13,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,S,F,2,,,13,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,S,M,2,,,13,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,F,2,5,,14,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,F,1,,,14,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,S,F,2,,,14,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,1,5,2017,14,Antanamandroso,Moramanga
13-Apr-18,Ankazobe,Antanamandroso,A,M,10,,2016,14,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,F,1,2,,14,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,S,F,,9,,14,Antanamandroso,Moramanga
13-Apr-18,Moramanga Ambony,Moramanga Ambony,A,M,1,5,,14,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,A,M,1,,,14,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,1,5,,14,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,,7,,14,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,S,F,,6,,14,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,S,M,,6,,14,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,A,M,4,,2016,14,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,3,,2017,14,Antanamandroso,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,A,M,1,,2017,14,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,A,M,,1,,14,Antanamandroso,Moramanga
13-Apr-18,Ankazobe,Antanamandroso,A,F,2,5,,14,Antanamandroso,Moramanga
13-Apr-18,Ankazobe,Antanamandroso,A,F,,10,,14,Antanamandroso,Moramanga
13-Apr-18,Ankazobe,Antanamandroso,A,F,,5,2017,14,Antanamandroso,Moramanga
13-Apr-18,Maroventy,Antanamandroso,S,M,3,,,14,Antanamandroso,Moramanga
13-Apr-18,Maroventy,Antanamandroso,S,F,2,,,14,Antanamandroso,Moramanga
13-Apr-18,Maroventy,Antanamandroso,S,F,,9,,14,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,5,,,15,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,4,,,15,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,2,5,,15,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,2,,,15,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,2,,,15,Antanamandroso,Moramanga
13-Apr-18,Maroventy,Antanamandroso,A,M,,3,,15,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,F,1,5,,15,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,2,,,15,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,S,F,,5,,15,Antanamandroso,Moramanga
13-Apr-18,Maroventy,Antanamandroso,A,M,,7,,15,Antanamandroso,Moramanga
13-Apr-18,Maroventy,Antanamandroso,A,F,2,,,15,Antanamandroso,Moramanga
13-Apr-18,Maroventy,Antanamandroso,A,F,,7,,15,Antanamandroso,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,A,M,,8,,15,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,S,F,,6,,15,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,S,F,,6,,15,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,S,M,,6,,15,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,F,2,7,,15,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,1,,,15,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,9,,2017,15,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,S,F,,7,,15,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,4,,2016,15,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,A,M,6,,,15,Antanamandroso,Moramanga
13-Apr-18,Maroventy,Antanamandroso,A,M,6,,,15,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,S,M,1,,,16,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,F,,7,,16,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,A,M,,7,,16,Antanamandroso,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,1,5,2017,16,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,F,,6,,16,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,3,,2016,16,Antanamandroso,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,A,M,,2,,16,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,2,,,16,Antanamandroso,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,A,F,2,,,16,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,S,F,,5,,16,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,S,F,1,2,,16,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,S,F,1,2,,16,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,S,F,1,2,,16,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,3,,,16,Antanamandroso,Moramanga
13-Apr-18,Maroventy,Antanamandroso,A,F,,9,,16,Antanamandroso,Moramanga
13-Apr-18,Antanifasika,Ambodiakondro,A,M,2,,,16,Antanamandroso,Moramanga
13-Apr-18,Antamanandroso Est,Antanamandroso,A,M,4,,,16,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,A,M,1,,,16,Antanamandroso,Moramanga
13-Apr-18,Antanifasika,Ambodiakondro,A,M,1,,,16,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,A,F,2,,,16,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,S,,1,,,16,Antanamandroso,Moramanga
13-Apr-18,Antanamandroso Ouest,Antanamandroso,A,M,2,,,16,Antanamandroso,Moramanga
19-Apr-18,Andasibe,Andasibe,S,F,,6,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,1,,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,2,,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,,6,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,3,,2017,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,3,,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,4,,2017,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,6,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,,5,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,4,,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,3,,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,2,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,2,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,2,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,2,,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,,,,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,9,,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,4,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,,8,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,9,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,1,,,1,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,1,,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,8,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,5,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,,2,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,1,5,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,3,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,5,,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,3,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,1,,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,1,5,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,4,,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,6,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,1,,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,2,,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,2,,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,5,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,2,,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,3,,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,3,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,,3,,2,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,3,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,3,,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,3,,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,1,,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,1,,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,5,,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,6,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,2,,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,3,,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,2,,2016,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,3,,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,1,,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,2,,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,,4,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,,4,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,,4,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,5,,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,4,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,1,5,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,1,5,,3,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,,2,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,6,,2017,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,6,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,,3,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,,2,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,1,,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,,6,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,6,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,5,,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,2,,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,,,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,5,,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,3,,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,1,,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,2,,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,3,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,3,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,,3,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,1,5,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,,2,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,,2,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,,2,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,,2,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,,2,,4,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,2,,,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,,3,,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,6,,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,3,,,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,2,,,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,2,,,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,6,,,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,2,,,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,2,,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,9,,,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,8,2016,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,5,,2017,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,8,,2017,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,4,,2017,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,,8,,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,8,,2017,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,5,,2017,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,3,,,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,4,,,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,1,,,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,2,,,5,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,1,,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,10,,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,6,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,1,,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,5,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,2,,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,1,,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,8,,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,10,,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,2,,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,,,,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,,,,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,2,,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,,5,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,6,,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,6,,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,10,,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,2,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,,,,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,3,,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,3,,6,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,3,,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,1,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,3,,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,8,,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,,,8,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,5,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,3,,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,3,,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,2,,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,2,,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,1,,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,8,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,F,,6,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,,4,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,4,,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,,,1,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,2,,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,8,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,1,,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,1,,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,1,,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,1,,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,1,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,3,,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,1,5,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,1,,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,9,,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,2,5,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,3,,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,A,M,5,,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,7,,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,,6,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,2,,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,2,,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,2,,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,2,,,7,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,2,,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,1,5,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,2,,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,F,1,5,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,M,4,,,8,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,S,,,8,,8,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,A,F,,10,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,M,1,5,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,A,F,2,,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,F,2,,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,F,2,,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,F,2,,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,A,F,,6,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,M,1,,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,M,4,,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,F,3,,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,,,6,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,F,2,,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,A,F,7,,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,M,2,5,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,A,M,5,,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,A,M,6,,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,F,5,,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,F,1,,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,F,2,5,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,M,2,,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,F,2,,,9,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,A,M,,4,,10,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,F,2,,,10,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,F,,6,,10,Andasibe,Andasibe
20-Apr-18,Andasibe,Andasibe,S,M,4,,,10,Andasibe,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,A,M,10,,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,A,F,1,,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,S,F,3,5,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,S,F,9,,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,S,M,,2,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,S,M,,2,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,S,F,,2,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,S,M,5,,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,S,F,4,,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,S,M,,2,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,A,F,1,,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,A,M,,8,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,A,M,4,,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,A,F,7,,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,A,M,,8,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,A,F,,8,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,A,F,1,,,1,Andasifaha III,Andasibe
20-Apr-18,Falierana,Falierana,S,F,,5,,1,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,S,M,,2,,2,Andasifaha III,Andasibe
20-Apr-18,Andasibe,Andasibe,S,M,2,,,2,Andasifaha III,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,S,F,5,,,1,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,S,F,,4,,1,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,S,M,1,,,1,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,S,F,,3,,1,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,S,F,,3,,1,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,S,M,,9,,1,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,S,F,,8,,1,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,A,M,1,,,1,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,S,F,2,,,1,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,S,M,,2,,1,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,S,M,,2,,1,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,S,M,,2,,1,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,S,F,,2,,1,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,S,F,,2,,1,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,S,F,,2,,1,Ampangalatsary,Andasibe
